"id","timestamp","current_moisture","target_moisture","mode","relay_target_status","relay_current_state"
17948,1609052825,707,500,auto,off,off
17949,1609052830,706,500,auto,off,off
17950,1609052835,707,500,auto,off,off
17951,1609052840,708,500,auto,off,off
17952,1609052845,706,500,auto,off,off
17953,1609052850,706,500,auto,off,off
17954,1609052855,707,500,auto,off,off
17955,1609052860,707,500,auto,off,off
17956,1609052865,707,500,auto,off,off
17957,1609052870,704,500,auto,off,off
17958,1609052875,706,500,auto,off,off
17959,1609052881,708,500,auto,off,off
17960,1609052886,707,500,auto,off,off
17961,1609052891,707,500,auto,off,off
17962,1609052896,707,500,auto,off,off
17963,1609052901,707,500,auto,off,off
17964,1609052906,708,500,auto,off,off
17965,1609052911,707,500,auto,off,off
17966,1609052916,708,500,auto,off,off
17967,1609052921,707,500,auto,off,off
17968,1609052926,705,500,auto,off,off
17969,1609052931,708,500,auto,off,off
17970,1609052936,707,500,auto,off,off
17971,1609052941,708,500,auto,off,off
17972,1609052946,707,500,auto,off,off
17973,1609052951,708,500,auto,off,off
17974,1609052956,707,500,auto,off,off
17975,1609052961,709,500,auto,off,off
17976,1609052966,705,500,auto,off,off
17977,1609052971,708,500,auto,off,off
17978,1609052976,706,500,auto,off,off
17979,1609052981,707,500,auto,off,off
17980,1609052986,707,500,auto,off,off
17981,1609052991,707,500,auto,off,off
17982,1609052996,707,500,auto,off,off
17983,1609053001,707,500,auto,off,off
17984,1609053006,707,500,auto,off,off
17985,1609053011,707,500,auto,off,off
17986,1609053016,708,500,auto,off,off
17987,1609053021,706,500,auto,off,off
17988,1609053026,707,500,auto,off,off
17989,1609053031,707,500,auto,off,off
17990,1609053036,708,500,auto,off,off
17991,1609053041,709,500,auto,off,off
17992,1609053046,706,500,auto,off,off
17993,1609053051,707,500,auto,off,off
17994,1609053056,706,500,auto,off,off
17995,1609053061,708,500,auto,off,off
17996,1609053066,706,500,auto,off,off
17997,1609053071,707,500,auto,off,off
17998,1609053076,707,500,auto,off,off
17999,1609053081,706,500,auto,off,off
18000,1609053086,709,500,auto,off,off
18001,1609053091,706,500,auto,off,off
18002,1609053096,708,500,auto,off,off
18003,1609053101,706,500,auto,off,off
18004,1609053106,708,500,auto,off,off
18005,1609053111,707,500,auto,off,off
18006,1609053116,708,500,auto,off,off
18007,1609053121,708,500,auto,off,off
18008,1609053126,706,500,auto,off,off
18009,1609053131,707,500,auto,off,off
18010,1609053136,708,500,auto,off,off
18011,1609053141,707,500,auto,off,off
18012,1609053146,707,500,auto,off,off
18013,1609053151,707,500,auto,off,off
18014,1609053156,707,500,auto,off,off
18015,1609053161,709,500,auto,off,off
18016,1609053166,708,500,auto,off,off
18017,1609053171,707,500,auto,off,off
18018,1609053176,708,500,auto,off,off
18019,1609053181,708,500,auto,off,off
18020,1609053186,707,500,auto,off,off
18021,1609053191,707,500,auto,off,off
18022,1609053196,707,500,auto,off,off
18023,1609053201,707,500,auto,off,off
18024,1609053206,706,500,auto,off,off
18025,1609053211,707,500,auto,off,off
18026,1609053216,707,500,auto,off,off
18027,1609053221,706,500,auto,off,off
18028,1609053226,707,500,auto,off,off
18029,1609053231,706,500,auto,off,off
18030,1609053236,708,500,auto,off,off
18031,1609053241,705,500,auto,off,off
18032,1609053246,707,500,auto,off,off
18033,1609053251,707,500,auto,off,off
18034,1609053256,705,500,auto,off,off
18035,1609053261,707,500,auto,off,off
18036,1609053266,706,500,auto,off,off
18037,1609053271,704,500,auto,off,off
18038,1609053276,707,500,auto,off,off
18039,1609053281,707,500,auto,off,off
18040,1609053286,708,500,auto,off,off
18041,1609053291,705,500,auto,off,off
18042,1609053296,707,500,auto,off,off
18043,1609053301,707,500,auto,off,off
18044,1609053306,706,500,auto,off,off
18045,1609053311,707,500,auto,off,off
18046,1609053316,708,500,auto,off,off
18047,1609053321,708,500,auto,off,off
18048,1609053326,706,500,auto,off,off
18049,1609053331,707,500,auto,off,off
18050,1609053336,708,500,auto,off,off
18051,1609053341,707,500,auto,off,off
18052,1609053346,706,500,auto,off,off
18053,1609053351,707,500,auto,off,off
18054,1609053356,707,500,auto,off,off
18055,1609053362,707,500,auto,off,off
18056,1609053367,706,500,auto,off,off
18057,1609053372,706,500,auto,off,off
18058,1609053377,707,500,auto,off,off
18059,1609053382,707,500,auto,off,off
18060,1609053387,708,500,auto,off,off
18061,1609053392,707,500,auto,off,off
18062,1609053397,707,500,auto,off,off
18063,1609053402,708,500,auto,off,off
18064,1609053407,706,500,auto,off,off
18065,1609053412,708,500,auto,off,off
18066,1609053417,707,500,auto,off,off
18067,1609053422,707,500,auto,off,off
18068,1609053427,704,500,auto,off,off
18069,1609053432,708,500,auto,off,off
18070,1609053437,706,500,auto,off,off
18071,1609053442,707,500,auto,off,off
18072,1609053447,708,500,auto,off,off
18073,1609053452,707,500,auto,off,off
18074,1609053457,708,500,auto,off,off
18075,1609053462,706,500,auto,off,off
18076,1609053467,708,500,auto,off,off
18077,1609053472,707,500,auto,off,off
18078,1609053477,707,500,auto,off,off
18079,1609053482,708,500,auto,off,off
18080,1609053487,708,500,auto,off,off
18081,1609053492,707,500,auto,off,off
18082,1609053497,707,500,auto,off,off
18083,1609053502,707,500,auto,off,off
18084,1609053507,708,500,auto,off,off
18085,1609053512,707,500,auto,off,off
18086,1609053517,706,500,auto,off,off
18087,1609053522,708,500,auto,off,off
18088,1609053527,707,500,auto,off,off
18089,1609053532,707,500,auto,off,off
18090,1609053537,707,500,auto,off,off
18091,1609053542,706,500,auto,off,off
18092,1609053547,707,500,auto,off,off
18093,1609053552,706,500,auto,off,off
18094,1609053557,708,500,auto,off,off
18095,1609053562,708,500,auto,off,off
18096,1609053567,708,500,auto,off,off
18097,1609053572,707,500,auto,off,off
18098,1609053577,706,500,auto,off,off
18099,1609053582,709,500,auto,off,off
18100,1609053587,706,500,auto,off,off
18101,1609053592,707,500,auto,off,off
18102,1609053597,706,500,auto,off,off
18103,1609053602,707,500,auto,off,off
18104,1609053607,707,500,auto,off,off
18105,1609053612,707,500,auto,off,off
18106,1609053617,706,500,auto,off,off
18107,1609053622,708,500,auto,off,off
18108,1609053627,707,500,auto,off,off
18109,1609053632,707,500,auto,off,off
18110,1609053637,707,500,auto,off,off
18111,1609053642,707,500,auto,off,off
18112,1609053647,707,500,auto,off,off
18113,1609053652,707,500,auto,off,off
18114,1609053657,708,500,auto,off,off
18115,1609053662,706,500,auto,off,off
18116,1609053667,707,500,auto,off,off
18117,1609053672,706,500,auto,off,off
18118,1609053677,709,500,auto,off,off
18119,1609053682,707,500,auto,off,off
18120,1609053687,709,500,auto,off,off
18121,1609053692,706,500,auto,off,off
18122,1609053697,708,500,auto,off,off
18123,1609053702,707,500,auto,off,off
18124,1609053707,709,500,auto,off,off
18125,1609053712,706,500,auto,off,off
18126,1609053717,707,500,auto,off,off
18127,1609053722,705,500,auto,off,off
18128,1609053727,705,500,auto,off,off
18129,1609053732,707,500,auto,off,off
18130,1609053737,708,500,auto,off,off
18131,1609053742,706,500,auto,off,off
18132,1609053747,707,500,auto,off,off
18133,1609053752,709,500,auto,off,off
18134,1609053757,707,500,auto,off,off
18135,1609053762,707,500,auto,off,off
18136,1609053767,706,500,auto,off,off
18137,1609053772,706,500,auto,off,off
18138,1609053777,707,500,auto,off,off
18139,1609053782,707,500,auto,off,off
18140,1609053787,706,500,auto,off,off
18141,1609053792,706,500,auto,off,off
18142,1609053797,708,500,auto,off,off
18143,1609053802,708,500,auto,off,off
18144,1609053807,706,500,auto,off,off
18145,1609053812,708,500,auto,off,off
18146,1609053817,705,500,auto,off,off
18147,1609053822,708,500,auto,off,off
18148,1609053827,706,500,auto,off,off
18149,1609053833,708,500,auto,off,off
18150,1609053838,707,500,auto,off,off
18151,1609053843,707,500,auto,off,off
18152,1609053848,705,500,auto,off,off
18153,1609053853,706,500,auto,off,off
18154,1609053858,706,500,auto,off,off
18155,1609053863,707,500,auto,off,off
18156,1609053868,705,500,auto,off,off
18157,1609053873,707,500,auto,off,off
18158,1609053878,706,500,auto,off,off
18159,1609053883,707,500,auto,off,off
18160,1609053888,706,500,auto,off,off
18161,1609053893,709,500,auto,off,off
18162,1609053898,706,500,auto,off,off
18163,1609053903,708,500,auto,off,off
18164,1609053908,706,500,auto,off,off
18165,1609053913,706,500,auto,off,off
18166,1609053918,707,500,auto,off,off
18167,1609053923,707,500,auto,off,off
18168,1609053928,708,500,auto,off,off
18169,1609053933,706,500,auto,off,off
18170,1609053938,708,500,auto,off,off
18171,1609053943,705,500,auto,off,off
18172,1609053948,707,500,auto,off,off
18173,1609053953,706,500,auto,off,off
18174,1609053958,707,500,auto,off,off
18175,1609053963,707,500,auto,off,off
18176,1609053968,706,500,auto,off,off
18177,1609053973,706,500,auto,off,off
18178,1609053978,708,500,auto,off,off
18179,1609053983,707,500,auto,off,off
18180,1609053988,707,500,auto,off,off
18181,1609053993,708,500,auto,off,off
18182,1609053998,708,500,auto,off,off
18183,1609054003,706,500,auto,off,off
18184,1609054008,707,500,auto,off,off
18185,1609054013,706,500,auto,off,off
18186,1609054018,706,500,auto,off,off
18187,1609054023,706,500,auto,off,off
18188,1609054028,707,500,auto,off,off
18189,1609054033,706,500,auto,off,off
18190,1609054038,707,500,auto,off,off
18191,1609054043,707,500,auto,off,off
18192,1609054048,707,500,auto,off,off
18193,1609054053,708,500,auto,off,off
18194,1609054058,706,500,auto,off,off
18195,1609054063,707,500,auto,off,off
18196,1609054068,706,500,auto,off,off
18197,1609054073,707,500,auto,off,off
18198,1609054078,706,500,auto,off,off
18199,1609054083,706,500,auto,off,off
18200,1609054088,706,500,auto,off,off
18201,1609054093,707,500,auto,off,off
18202,1609054098,704,500,auto,off,off
18203,1609054103,706,500,auto,off,off
18204,1609054108,704,500,auto,off,off
18205,1609054113,708,500,auto,off,off
18206,1609054118,708,500,auto,off,off
18207,1609054123,707,500,auto,off,off
18208,1609054128,707,500,auto,off,off
18209,1609054133,705,500,auto,off,off
18210,1609054138,707,500,auto,off,off
18211,1609054143,706,500,auto,off,off
18212,1609054148,707,500,auto,off,off
18213,1609054153,706,500,auto,off,off
18214,1609054158,706,500,auto,off,off
18215,1609054163,707,500,auto,off,off
18216,1609054168,706,500,auto,off,off
18217,1609054173,706,500,auto,off,off
18218,1609054178,708,500,auto,off,off
18219,1609054183,707,500,auto,off,off
18220,1609054188,706,500,auto,off,off
18221,1609054193,706,500,auto,off,off
18222,1609054198,706,500,auto,off,off
18223,1609054203,705,500,auto,off,off
18224,1609054208,704,500,auto,off,off
18225,1609054213,708,500,auto,off,off
18226,1609054218,707,500,auto,off,off
18227,1609054223,705,500,auto,off,off
18228,1609054228,706,500,auto,off,off
18229,1609054233,707,500,auto,off,off
18230,1609054238,707,500,auto,off,off
18231,1609054243,707,500,auto,off,off
18232,1609054248,705,500,auto,off,off
18233,1609054253,707,500,auto,off,off
18234,1609054258,706,500,auto,off,off
18235,1609054263,707,500,auto,off,off
18236,1609054268,707,500,auto,off,off
18237,1609054273,706,500,auto,off,off
18238,1609054278,706,500,auto,off,off
18239,1609054283,707,500,auto,off,off
18240,1609054288,707,500,auto,off,off
18241,1609054293,706,500,auto,off,off
18242,1609054298,706,500,auto,off,off
18243,1609054304,707,500,auto,off,off
18244,1609054309,706,500,auto,off,off
18245,1609054314,706,500,auto,off,off
18246,1609054319,706,500,auto,off,off
18247,1609054324,707,500,auto,off,off
18248,1609054329,703,500,auto,off,off
18249,1609054334,706,500,auto,off,off
18250,1609054339,707,500,auto,off,off
18251,1609054344,707,500,auto,off,off
18252,1609054349,707,500,auto,off,off
18253,1609054354,706,500,auto,off,off
18254,1609054359,707,500,auto,off,off
18255,1609054364,706,500,auto,off,off
18256,1609054369,706,500,auto,off,off
18257,1609054374,706,500,auto,off,off
18258,1609054379,707,500,auto,off,off
18259,1609054384,707,500,auto,off,off
18260,1609054389,706,500,auto,off,off
18261,1609054394,706,500,auto,off,off
18262,1609054399,707,500,auto,off,off
18263,1609054404,706,500,auto,off,off
18264,1609054409,706,500,auto,off,off
18265,1609054414,705,500,auto,off,off
18266,1609054419,706,500,auto,off,off
18267,1609054424,707,500,auto,off,off
18268,1609054429,707,500,auto,off,off
18269,1609054434,706,500,auto,off,off
18270,1609054439,706,500,auto,off,off
18271,1609054444,706,500,auto,off,off
18272,1609054449,708,500,auto,off,off
18273,1609054454,705,500,auto,off,off
18274,1609054459,706,500,auto,off,off
18275,1609054464,707,500,auto,off,off
18276,1609054469,707,500,auto,off,off
18277,1609054474,710,500,auto,off,off
18278,1609054479,707,500,auto,off,off
18279,1609054484,706,500,auto,off,off
18280,1609054489,706,500,auto,off,off
18281,1609054494,705,500,auto,off,off
18282,1609054499,706,500,auto,off,off
18283,1609054504,706,500,auto,off,off
18284,1609054509,707,500,auto,off,off
18285,1609054514,706,500,auto,off,off
18286,1609054519,707,500,auto,off,off
18287,1609054524,707,500,auto,off,off
18288,1609054529,708,500,auto,off,off
18289,1609054534,706,500,auto,off,off
18290,1609054539,706,500,auto,off,off
18291,1609054544,706,500,auto,off,off
18292,1609054549,707,500,auto,off,off
18293,1609054554,706,500,auto,off,off
18294,1609054559,707,500,auto,off,off
18295,1609054564,706,500,auto,off,off
18296,1609054569,706,500,auto,off,off
18297,1609054574,706,500,auto,off,off
18298,1609054579,707,500,auto,off,off
18299,1609054584,707,500,auto,off,off
18300,1609054589,706,500,auto,off,off
18301,1609054594,707,500,auto,off,off
18302,1609054599,705,500,auto,off,off
18303,1609054604,705,500,auto,off,off
18304,1609054609,704,500,auto,off,off
18305,1609054614,707,500,auto,off,off
18306,1609054619,707,500,auto,off,off
18307,1609054624,706,500,auto,off,off
18308,1609054629,707,500,auto,off,off
18309,1609054634,707,500,auto,off,off
18310,1609054639,706,500,auto,off,off
18311,1609054644,707,500,auto,off,off
18312,1609054649,707,500,auto,off,off
18313,1609054654,707,500,auto,off,off
18314,1609054659,705,500,auto,off,off
18315,1609054664,707,500,auto,off,off
18316,1609054669,706,500,auto,off,off
18317,1609054674,706,500,auto,off,off
18318,1609054679,706,500,auto,off,off
18319,1609054684,704,500,auto,off,off
18320,1609054689,706,500,auto,off,off
18321,1609054694,707,500,auto,off,off
18322,1609054699,706,500,auto,off,off
18323,1609054704,706,500,auto,off,off
18324,1609054709,707,500,auto,off,off
18325,1609054714,707,500,auto,off,off
18326,1609054719,707,500,auto,off,off
18327,1609054724,706,500,auto,off,off
18328,1609054729,707,500,auto,off,off
18329,1609054734,707,500,auto,off,off
18330,1609054739,705,500,auto,off,off
18331,1609054744,706,500,auto,off,off
18332,1609054749,706,500,auto,off,off
18333,1609054754,707,500,auto,off,off
18334,1609054760,708,500,auto,off,off
18335,1609054765,705,500,auto,off,off
18336,1609054770,708,500,auto,off,off
18337,1609054775,706,500,auto,off,off
18338,1609054780,707,500,auto,off,off
18339,1609054785,706,500,auto,off,off
18340,1609054790,707,500,auto,off,off
18341,1609054795,707,500,auto,off,off
18342,1609054800,706,500,auto,off,off
18343,1609054805,706,500,auto,off,off
18344,1609054810,706,500,auto,off,off
18345,1609054815,704,500,auto,off,off
18346,1609054820,706,500,auto,off,off
18347,1609054825,706,500,auto,off,off
18348,1609054830,706,500,auto,off,off
18349,1609054835,706,500,auto,off,off
18350,1609054840,706,500,auto,off,off
18351,1609054845,706,500,auto,off,off
18352,1609054850,706,500,auto,off,off
18353,1609054855,707,500,auto,off,off
18354,1609054860,707,500,auto,off,off
18355,1609054865,708,500,auto,off,off
18356,1609054870,707,500,auto,off,off
18357,1609054875,705,500,auto,off,off
18358,1609054880,706,500,auto,off,off
18359,1609054885,706,500,auto,off,off
18360,1609054890,706,500,auto,off,off
18361,1609054895,706,500,auto,off,off
18362,1609054900,706,500,auto,off,off
18363,1609054905,707,500,auto,off,off
18364,1609054910,706,500,auto,off,off
18365,1609054915,707,500,auto,off,off
18366,1609054920,705,500,auto,off,off
18367,1609054925,706,500,auto,off,off
18368,1609054930,707,500,auto,off,off
18369,1609054935,705,500,auto,off,off
18370,1609054940,706,500,auto,off,off
18371,1609054945,707,500,auto,off,off
18372,1609054950,706,500,auto,off,off
18373,1609054955,706,500,auto,off,off
18374,1609054960,703,500,auto,off,off
18375,1609054965,707,500,auto,off,off
18376,1609054970,704,500,auto,off,off
18377,1609054975,707,500,auto,off,off
18378,1609054980,706,500,auto,off,off
18379,1609054985,706,500,auto,off,off
18380,1609054990,708,500,auto,off,off
18381,1609054995,706,500,auto,off,off
18382,1609055000,707,500,auto,off,off
18383,1609055005,707,500,auto,off,off
18384,1609055010,705,500,auto,off,off
18385,1609055015,705,500,auto,off,off
18386,1609055020,707,500,auto,off,off
18387,1609055025,704,500,auto,off,off
18388,1609055030,707,500,auto,off,off
18389,1609055035,706,500,auto,off,off
18390,1609055040,707,500,auto,off,off
18391,1609055045,706,500,auto,off,off
18392,1609055050,707,500,auto,off,off
18393,1609055055,706,500,auto,off,off
18394,1609055060,706,500,auto,off,off
18395,1609055065,707,500,auto,off,off
18396,1609055070,707,500,auto,off,off
18397,1609055075,706,500,auto,off,off
18398,1609055080,706,500,auto,off,off
18399,1609055085,706,500,auto,off,off
18400,1609055090,706,500,auto,off,off
18401,1609055095,707,500,auto,off,off
18402,1609055100,705,500,auto,off,off
18403,1609055105,707,500,auto,off,off
18404,1609055110,706,500,auto,off,off
18405,1609055115,707,500,auto,off,off
18406,1609055120,706,500,auto,off,off
18407,1609055125,705,500,auto,off,off
18408,1609055130,705,500,auto,off,off
18409,1609055135,707,500,auto,off,off
18410,1609055140,705,500,auto,off,off
18411,1609055145,705,500,auto,off,off
18412,1609055150,705,500,auto,off,off
18413,1609055155,706,500,auto,off,off
18414,1609055160,706,500,auto,off,off
18415,1609055165,706,500,auto,off,off
18416,1609055170,707,500,auto,off,off
18417,1609055175,706,500,auto,off,off
18418,1609055180,706,500,auto,off,off
18419,1609055185,706,500,auto,off,off
18420,1609055190,707,500,auto,off,off
18421,1609055195,706,500,auto,off,off
18422,1609055200,705,500,auto,off,off
18423,1609055205,706,500,auto,off,off
18424,1609055210,706,500,auto,off,off
18425,1609055215,706,500,auto,off,off
18426,1609055220,706,500,auto,off,off
18427,1609055225,706,500,auto,off,off
18428,1609055230,707,500,auto,off,off
18429,1609055235,706,500,auto,off,off
18430,1609055240,707,500,auto,off,off
18431,1609055245,706,500,auto,off,off
18432,1609055250,707,500,auto,off,off
18433,1609055256,706,500,auto,off,off
18434,1609055261,706,500,auto,off,off
18435,1609055266,705,500,auto,off,off
18436,1609055271,706,500,auto,off,off
18437,1609055276,707,500,auto,off,off
18438,1609055281,706,500,auto,off,off
18439,1609055286,707,500,auto,off,off
18440,1609055291,707,500,auto,off,off
18441,1609055296,705,500,auto,off,off
18442,1609055301,707,500,auto,off,off
18443,1609055306,706,500,auto,off,off
18444,1609055311,707,500,auto,off,off
18445,1609055316,706,500,auto,off,off
18446,1609055321,707,500,auto,off,off
18447,1609055326,706,500,auto,off,off
18448,1609055331,707,500,auto,off,off
18449,1609055336,707,500,auto,off,off
18450,1609055341,705,500,auto,off,off
18451,1609055346,706,500,auto,off,off
18452,1609055351,705,500,auto,off,off
18453,1609055356,707,500,auto,off,off
18454,1609055361,704,500,auto,off,off
18455,1609055366,707,500,auto,off,off
18456,1609055371,704,500,auto,off,off
18457,1609055376,705,500,auto,off,off
18458,1609055381,707,500,auto,off,off
18459,1609055386,707,500,auto,off,off
18460,1609055391,706,500,auto,off,off
18461,1609055396,704,500,auto,off,off
18462,1609055401,706,500,auto,off,off
18463,1609055406,706,500,auto,off,off
18464,1609055411,706,500,auto,off,off
18465,1609055416,706,500,auto,off,off
18466,1609055421,706,500,auto,off,off
18467,1609055426,706,500,auto,off,off
18468,1609055431,706,500,auto,off,off
18469,1609055436,707,500,auto,off,off
18470,1609055441,705,500,auto,off,off
18471,1609055446,706,500,auto,off,off
18472,1609055451,706,500,auto,off,off
18473,1609055456,706,500,auto,off,off
18474,1609055461,707,500,auto,off,off
18475,1609055466,705,500,auto,off,off
18476,1609055471,707,500,auto,off,off
18477,1609055476,707,500,auto,off,off
18478,1609055481,708,500,auto,off,off
18479,1609055486,706,500,auto,off,off
18480,1609055491,707,500,auto,off,off
18481,1609055496,703,500,auto,off,off
18482,1609055501,705,500,auto,off,off
18483,1609055506,707,500,auto,off,off
18484,1609055511,705,500,auto,off,off
18485,1609055516,706,500,auto,off,off
18486,1609055521,705,500,auto,off,off
18487,1609055526,707,500,auto,off,off
18488,1609055531,707,500,auto,off,off
18489,1609055536,706,500,auto,off,off
18490,1609055541,706,500,auto,off,off
18491,1609055546,707,500,auto,off,off
18492,1609055551,706,500,auto,off,off
18493,1609055556,707,500,auto,off,off
18494,1609055561,706,500,auto,off,off
18495,1609055566,707,500,auto,off,off
18496,1609055571,707,500,auto,off,off
18497,1609055576,707,500,auto,off,off
18498,1609055581,710,500,auto,off,off
18499,1609055586,707,500,auto,off,off
18500,1609055591,706,500,auto,off,off
18501,1609055596,706,500,auto,off,off
18502,1609055601,706,500,auto,off,off
18503,1609055606,707,500,auto,off,off
18504,1609055611,705,500,auto,off,off
18505,1609055616,706,500,auto,off,off
18506,1609055621,705,500,auto,off,off
18507,1609055626,707,500,auto,off,off
18508,1609055631,706,500,auto,off,off
18509,1609055636,707,500,auto,off,off
18510,1609055641,706,500,auto,off,off
18511,1609055646,705,500,auto,off,off
18512,1609055651,708,500,auto,off,off
18513,1609055656,706,500,auto,off,off
18514,1609055661,706,500,auto,off,off
18515,1609055666,706,500,auto,off,off
18516,1609055671,707,500,auto,off,off
18517,1609055676,709,500,auto,off,off
18518,1609055681,706,500,auto,off,off
18519,1609055686,706,500,auto,off,off
18520,1609055691,706,500,auto,off,off
18521,1609055696,706,500,auto,off,off
18522,1609055701,706,500,auto,off,off
18523,1609055706,707,500,auto,off,off
18524,1609055711,707,500,auto,off,off
18525,1609055716,705,500,auto,off,off
18526,1609055721,705,500,auto,off,off
18527,1609055726,706,500,auto,off,off
18528,1609055731,706,500,auto,off,off
18529,1609055736,706,500,auto,off,off
18530,1609055742,706,500,auto,off,off
18531,1609055747,707,500,auto,off,off
18532,1609055752,707,500,auto,off,off
18533,1609055757,706,500,auto,off,off
18534,1609055762,706,500,auto,off,off
18535,1609055767,706,500,auto,off,off
18536,1609055772,707,500,auto,off,off
18537,1609055777,706,500,auto,off,off
18538,1609055782,705,500,auto,off,off
18539,1609055787,706,500,auto,off,off
18540,1609055792,705,500,auto,off,off
18541,1609055797,706,500,auto,off,off
18542,1609055802,706,500,auto,off,off
18543,1609055807,706,500,auto,off,off
18544,1609055812,707,500,auto,off,off
18545,1609055817,707,500,auto,off,off
18546,1609055822,707,500,auto,off,off
18547,1609055827,707,500,auto,off,off
18548,1609055832,706,500,auto,off,off
18549,1609055837,706,500,auto,off,off
18550,1609055842,706,500,auto,off,off
18551,1609055847,706,500,auto,off,off
18552,1609055852,706,500,auto,off,off
18553,1609055857,706,500,auto,off,off
18554,1609055862,706,500,auto,off,off
18555,1609055867,707,500,auto,off,off
18556,1609055872,706,500,auto,off,off
18557,1609055877,706,500,auto,off,off
18558,1609055882,705,500,auto,off,off
18559,1609055887,705,500,auto,off,off
18560,1609055892,705,500,auto,off,off
18561,1609055897,705,500,auto,off,off
18562,1609055902,707,500,auto,off,off
18563,1609055907,707,500,auto,off,off
18564,1609055912,706,500,auto,off,off
18565,1609055917,707,500,auto,off,off
18566,1609055922,706,500,auto,off,off
18567,1609055927,707,500,auto,off,off
18568,1609055932,707,500,auto,off,off
18569,1609055937,707,500,auto,off,off
18570,1609055942,707,500,auto,off,off
18571,1609055947,707,500,auto,off,off
18572,1609055952,706,500,auto,off,off
18573,1609055957,706,500,auto,off,off
18574,1609055962,706,500,auto,off,off
18575,1609055967,705,500,auto,off,off
18576,1609055972,708,500,auto,off,off
18577,1609055977,705,500,auto,off,off
18578,1609055982,707,500,auto,off,off
18579,1609055987,705,500,auto,off,off
18580,1609055992,706,500,auto,off,off
18581,1609055997,704,500,auto,off,off
18582,1609056002,707,500,auto,off,off
18583,1609056007,706,500,auto,off,off
18584,1609056012,706,500,auto,off,off
18585,1609056017,705,500,auto,off,off
18586,1609056022,707,500,auto,off,off
18587,1609056027,705,500,auto,off,off
18588,1609056032,706,500,auto,off,off
18589,1609056037,706,500,auto,off,off
18590,1609056042,706,500,auto,off,off
18591,1609056047,707,500,auto,off,off
18592,1609056052,706,500,auto,off,off
18593,1609056057,706,500,auto,off,off
18594,1609056062,707,500,auto,off,off
18595,1609056067,704,500,auto,off,off
18596,1609056072,707,500,auto,off,off
18597,1609056077,706,500,auto,off,off
18598,1609056082,707,500,auto,off,off
18599,1609056087,705,500,auto,off,off
18600,1609056092,707,500,auto,off,off
18601,1609056097,704,500,auto,off,off
18602,1609056102,707,500,auto,off,off
18603,1609056107,706,500,auto,off,off
18604,1609056112,706,500,auto,off,off
18605,1609056117,706,500,auto,off,off
18606,1609056122,706,500,auto,off,off
18607,1609056127,704,500,auto,off,off
18608,1609056132,707,500,auto,off,off
18609,1609056137,707,500,auto,off,off
18610,1609056142,706,500,auto,off,off
18611,1609056147,706,500,auto,off,off
18612,1609056152,706,500,auto,off,off
18613,1609056157,705,500,auto,off,off
18614,1609056162,705,500,auto,off,off
18615,1609056167,707,500,auto,off,off
18616,1609056172,707,500,auto,off,off
18617,1609056177,706,500,auto,off,off
18618,1609056182,706,500,auto,off,off
18619,1609056188,706,500,auto,off,off
18620,1609056193,703,500,auto,off,off
18621,1609056198,707,500,auto,off,off
18622,1609056203,707,500,auto,off,off
18623,1609056208,706,500,auto,off,off
18624,1609056213,706,500,auto,off,off
18625,1609056218,706,500,auto,off,off
18626,1609056223,706,500,auto,off,off
18627,1609056228,706,500,auto,off,off
18628,1609056233,707,500,auto,off,off
18629,1609056238,706,500,auto,off,off
18630,1609056243,706,500,auto,off,off
18631,1609056248,706,500,auto,off,off
18632,1609056253,708,500,auto,off,off
18633,1609056258,707,500,auto,off,off
18634,1609056263,707,500,auto,off,off
18635,1609056268,707,500,auto,off,off
18636,1609056273,707,500,auto,off,off
18637,1609056278,706,500,auto,off,off
18638,1609056283,706,500,auto,off,off
18639,1609056288,706,500,auto,off,off
18640,1609056293,706,500,auto,off,off
18641,1609056298,706,500,auto,off,off
18642,1609056303,705,500,auto,off,off
18643,1609056308,705,500,auto,off,off
18644,1609056313,703,500,auto,off,off
18645,1609056318,705,500,auto,off,off
18646,1609056323,705,500,auto,off,off
18647,1609056328,705,500,auto,off,off
18648,1609056333,706,500,auto,off,off
18649,1609056338,706,500,auto,off,off
18650,1609056343,707,500,auto,off,off
18651,1609056348,706,500,auto,off,off
18652,1609056353,708,500,auto,off,off
18653,1609056358,707,500,auto,off,off
18654,1609056363,706,500,auto,off,off
18655,1609056368,706,500,auto,off,off
18656,1609056373,707,500,auto,off,off
18657,1609056378,707,500,auto,off,off
18658,1609056383,707,500,auto,off,off
18659,1609056388,706,500,auto,off,off
18660,1609056393,708,500,auto,off,off
18661,1609056398,704,500,auto,off,off
18662,1609056403,707,500,auto,off,off
18663,1609056408,706,500,auto,off,off
18664,1609056413,707,500,auto,off,off
18665,1609056418,707,500,auto,off,off
18666,1609056423,707,500,auto,off,off
18667,1609056428,706,500,auto,off,off
18668,1609056433,705,500,auto,off,off
18669,1609056438,706,500,auto,off,off
18670,1609056443,706,500,auto,off,off
18671,1609056448,706,500,auto,off,off
18672,1609056453,706,500,auto,off,off
18673,1609056458,706,500,auto,off,off
18674,1609056463,706,500,auto,off,off
18675,1609056468,707,500,auto,off,off
18676,1609056473,706,500,auto,off,off
18677,1609056478,706,500,auto,off,off
18678,1609056483,708,500,auto,off,off
18679,1609056488,704,500,auto,off,off
18680,1609056493,706,500,auto,off,off
18681,1609056498,703,500,auto,off,off
